,Unnamed: 0,stars,useful,funny,cool,text,name,city,state,postal_code,latitude,longitude,review_count,is_open,categories,RestaurantsAttire,HasTV,RestaurantsReservations,BusinessAcceptsCreditCards,RestaurantsGoodForGroups,OutdoorSeating,BusinessParking,GoodForKids,NoiseLevel,RestaurantsTakeOut,Alcohol,WiFi,RestaurantsPriceRange2,Caters,BikeParking,Ambience,RestaurantsDelivery,GoodForMeal,year,preparedText,RestaurantsTableService,DriveThru,DogsAllowed,BYOBCorkage,Corkage,Topic0,Topic1,Topic2,Topic3,Topic4
193,16,1,2,0,0,"Worst drive thru in Columbus. I looked in the bag, no large onion rings. Guy finally came back to window and asked what's wrong. After he brought them to us he said my bad.  Got home and my grilled chicken sandwich without mayo became a veggie burger with mayo. Our double whoppers with cheese... one had cheese and one didn't.  Never going to back.",Burger King,Columbus,OH,43219,40.052586,-82.9195684,43,1,"Burgers, Restaurants, Food, Fast Food",'casual',True,False,True,True,False,,True,u'average',True,,'free',1,,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",2016,"worst drive thru columbu . look bag , larg onion ring . guy final came back window ask 's wrong . brought us said bad . got home grill chicken sandwich without mayo becam veggi burger mayo . doubl whopper chees ... one chees one n't . never go back .",,True,,,,0.5196444948188067,0.004922505901817106,0.005119407578105687,0.46536857885053756,0.004945012850732867
194,17,1,2,0,0,You should really close this location down. Very poor service we just got a refund after waiting 10 minutes for our food a whopper a chicken sandwich and 2 fries while the drive through person just ordered the same 2 sandwiches and got there's after waiting 2min 31 seconds. I noticed the guy making the food kept ignoring our order. Hopefully there management will contact me about this issue i have more to say.,Burger King,Columbus,OH,43219,40.052586,-82.9195684,43,1,"Burgers, Restaurants, Food, Fast Food",'casual',True,False,True,True,False,,True,u'average',True,,'free',1,,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",2018,realli close locat . poor servic got refund wait 10 minut food whopper chicken sandwich 2 fri drive person order 2 sandwich got 's wait 2min 31 second . notic guy make food kept ignor order . hope manag contact issu say .,,True,,,,0.7397444194409427,0.005438241563869351,0.00551101161741718,0.24386416193944244,0.005442165438328226
195,18,1,0,0,0,"Stopped this location about 12;30 on my way home for lunch after finding out the location on East Dublin Granville was also closed only to find out there was a ""Sorry were Closed "" sign on the drive thru speaker board. Is the franchisee having trouble or are they closing up shop in Columbus.",Burger King,Columbus,OH,43219,40.052586,-82.9195684,43,1,"Burgers, Restaurants, Food, Fast Food",'casual',True,False,True,True,False,,True,u'average',True,,'free',1,,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",2019,stop locat 12 ; 30 way home lunch find locat east dublin granvil also close find `` sorri close `` sign drive thru speaker board . franchise troubl close shop columbu .,,True,,,,0.19924488795219303,0.0072658381226344574,0.4512329915032927,0.007246929544220538,0.3350093528776593
196,19,1,1,0,0,You're going in to this place happy and you're going to leave sad. please do not do it to yourself you're going to ruin your whole day.,Burger King,Columbus,OH,43219,40.052586,-82.9195684,43,1,"Burgers, Restaurants, Food, Fast Food",'casual',True,False,True,True,False,,True,u'average',True,,'free',1,,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",2018,'re go place happi 're go leav sad . pleas 're go ruin whole day .,,True,,,,0.4132610551216238,0.013580046487336975,0.5460058832293578,0.013564391403532603,0.013588623758148803
197,20,1,1,0,0,"This place had maybe 3 people working at 3 pm when I arrived with my husband and daughter for a late lunch. The lady at the counter took our order, and we got our food.... MOST of it. My husband soon discovered that part of his order was missing, so he sent my daughter up to the counter to get the rest of it. Well, the lady at the counter completely ignored our daughter. She also seemed highly annoyed, and it seemed like she left in the middle of her shift! Not cool - place was starting to get busy.
To make things worse, the lady working drive thru acted like she didn't want to help with the front either. And the Manager was making the sandwiches. They need some help.",Burger King,Columbus,OH,43219,40.052586,-82.9195684,43,1,"Burgers, Restaurants, Food, Fast Food",'casual',True,False,True,True,False,,True,u'average',True,,'free',1,,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",2016,"place mayb 3 peopl work 3 pm arriv husband daughter late lunch . ladi counter took order , got food .... . husband soon discov part order miss , sent daughter counter get rest . well , ladi counter complet ignor daughter . also seem highli annoy , seem like left middl shift ! cool - place start get busi . make thing wors , ladi work drive thru act like n't want help front either . manag make sandwich . need help .",,True,,,,0.8204653136685347,0.031404762152008076,0.1419167798505134,0.0031454689702696327,0.0030676753586741114
198,21,1,2,0,0,Slowest Burger King EVER. 20 min for a frozen lemonade and med. fry in the drive thru. I could have gone to a sit down restaurant and been seated in that amount of time. Ridiculous!,Burger King,Columbus,OH,43219,40.052586,-82.9195684,43,1,"Burgers, Restaurants, Food, Fast Food",'casual',True,False,True,True,False,,True,u'average',True,,'free',1,,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",2013,slowest burger king ever . 20 min frozen lemonad med . fri drive thru . could gone sit restaur seat amount time . ridicul !,,True,,,,0.5788327010334543,0.00959484336799863,0.009750339476916474,0.3921159181064921,0.009706198015138492
199,22,1,2,0,0,The hours posted are for 6am to open. I work just down the street and have options of McDonald's and Burger King and on occasion  I stop by one of these for breakfast on the way to work. It never fails that when I stop at BK they are not open and it  around 620. How is it good for business when customers cannot trust the business to be open?,Burger King,Columbus,OH,43219,40.052586,-82.9195684,43,1,"Burgers, Restaurants, Food, Fast Food",'casual',True,False,True,True,False,,True,u'average',True,,'free',1,,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",2017,hour post 6am open . work street option mcdonald 's burger king occas stop one breakfast way work . never fail stop bk open around 620. good busi custom trust busi open ?,,True,,,,0.3340377212285597,0.03913057485937426,0.6131837829787938,0.006824640921283302,0.006823280011988947
200,23,3,1,0,1,"I'm not a huge fan of fast food, but Burger King out weighs a lot of other local options for me. They constantly mail me coupons to use. The breakfast food tase delicious and is somewhat filling. 

This location has a staffing issue, and I understand it I've worked food service. Being under staffed hurts the business for everyone. 

During my visit I got 2 cheese burgers fries and a drink but on one of my sandwiches there was mold on the bun. I went to the manager told her what happened what was wrong. She was very upset with the closing manager from the night prior for not getting rid of the bad buns. 

She continued to apologize and the entire staff did as well",Burger King,Columbus,OH,43219,40.052586,-82.9195684,43,1,"Burgers, Restaurants, Food, Fast Food",'casual',True,False,True,True,False,,True,u'average',True,,'free',1,,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",2017,"'m huge fan fast food , burger king weigh lot local option . constantli mail coupon use . breakfast food tase delici somewhat fill . locat staf issu , understand 've work food servic . staf hurt busi everyon . visit got 2 chees burger fri drink one sandwich mold bun . went manag told happen wrong . upset close manag night prior get rid bad bun . continu apolog entir staff well",,True,,,,0.48810205059684214,0.003281539576489153,0.1920345469779995,0.31330031107067063,0.003281551777998495
201,24,5,1,0,0,"I see a lot of negative reviews however my experience this morning (04/23/20)was very different. Not only was my order correct, the food was hot and delicious! The staff (assistant mgr) and the young lady at the window were helpful with my coupon question, they also were responsive & very pleasant. They went the extra mile in providing service excellence! In addition, they were following all COVID protection protocols (masks, gloves and proper food transfer and credit card transactions to not allow physical touch between customer/staff). I don't know your names...but it was during the breakfast (9-9:30am). Kudos to you both! Keep it up and your great & pleasant service actions will take you both far as you progress in life and careers.",Burger King,Columbus,OH,43219,40.052586,-82.9195684,43,1,"Burgers, Restaurants, Food, Fast Food",'casual',True,False,True,True,False,,True,u'average',True,,'free',1,,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",2020,"see lot neg review howev experi morn ( 04/23/20 ) differ . order correct , food hot delici ! staff ( assist mgr ) young ladi window help coupon question , also respons & pleasant . went extra mile provid servic excel ! addit , follow covid protect protocol ( mask , glove proper food transfer credit card transact allow physic touch customer/staff ) . n't know name ... breakfast ( 9-9:30am ) . kudo ! keep great & pleasant servic action take far progress life career .",,True,,,,0.7301636275966514,0.17464212820079805,0.0057237295501384984,0.08644158134600997,0.0030289333064021317
202,25,1,0,0,0,I am leaving 1 star because you cannot leave 0 star. I just tried to order from here and they refused to complete my order with a survey coupon I was presenting along with a food purchase which the coupon said is required. The manager said he couldn't do because I had to order another whopper and fry. That was not the terms of the coupon. The coupon said free whopper with food purchase which only specified S/M/L drink. It did not mention anything about buying another whopper or fry. I called once I got to my destination and manager refused to give District Manager's work number or email.,Burger King,Columbus,OH,43219,40.052586,-82.9195684,43,1,"Burgers, Restaurants, Food, Fast Food",'casual',True,False,True,True,False,,True,u'average',True,,'free',1,,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",2020,leav 1 star leav 0 star . tri order refus complet order survey coupon present along food purchas coupon said requir . manag said could n't order anoth whopper fri . term coupon . coupon said free whopper food purchas specifi s/m/l drink . mention anyth buy anoth whopper fri . call got destin manag refus give district manag 's work number email .,,True,,,,0.8694294951002164,0.0038111716715558837,0.0038854248882665677,0.11902671257416308,0.0038471957657981006
203,26,3,3,1,2,"The reviews made me leery, and pulling up to an empty building on a Saturday night at Easton made me wonder again.  No inside dining, of course, but not even anyone in the drive-through?  Hm.  But, I didn't want McDonald's or Steak and Shake, and did want a burger, and Baby K was asleep in the back so it had to be drive-through.  

I got K a kid's meal- burger and fries.  They were out of apple slices and apple juice, so, ""chockit juice"" for her drink.  She hasn't tried any of it yet.

I got the Steakhouse burger (I think it's called.)  Big, meaty, kinda expensive.  The picture was enticing.  The burger itself didn't quite live up to that, of course.  Held together well, surprisingly.  Looked decent.  And tasted: good enough.  The bun was dry, almost stale.  The burger was overcooked and dry.  But those, plus bacon, plus cheese, combined into a tasty enough burger.  

I got cheese sticks, and they were better than any fast food ones I've had, and equal to or better than some chain sit-down restaurants.  Not amazing, but good for what they are.

I like McDonald's fries better, but these are fine.  I also got a cherry slush, which was tasty enough and refreshing.

Service was decent.  Access was easy.  Surprised we haven't been here before, since it is handy.  Might be back.",Burger King,Columbus,OH,43219,40.052586,-82.9195684,43,1,"Burgers, Restaurants, Food, Fast Food",'casual',True,False,True,True,False,,True,u'average',True,,'free',1,,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",2020,"review made leeri , pull empti build saturday night easton made wonder . insid dine , cours , even anyon drive-through ? hm . , n't want mcdonald 's steak shake , want burger , babi k asleep back drive-through . got k kid 's meal- burger fri . appl slice appl juic , , `` chockit juic '' drink . n't tri yet . got steakhous burger ( think 's call . ) big , meati , kinda expens . pictur entic . burger n't quit live , cours . held togeth well , surprisingli . look decent . tast : good enough . bun dri , almost stale . burger overcook dri . , plu bacon , plu chees , combin tasti enough burger . got chees stick , better fast food one 've , equal better chain sit-down restaur . amaz , good . like mcdonald 's fri better , fine . also got cherri slush , tasti enough refresh . servic decent . access easi . surpris n't , sinc handi . might back .",,True,,,,0.01925110759080585,0.06210814783705131,0.12215419259186533,0.7482700475291426,0.04821650445113489
204,0,5,0,0,0,"I've never had an issue at this Burger King. The food comes hot and accurate as ordered. Drive-thru is pretty quick and they don't rush you out after handing you the food, they actually see if you need an condiments before you drive off. I drive past 2 other Burger Kings when I come here because the others are pretty gross.",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2016,"'ve never issu burger king . food come hot accur order . drive-thru pretti quick n't rush hand food , actual see need condiment drive . drive past 2 burger king come other pretti gross .",,,,,,0.49163472999346136,0.006514263803010887,0.0066518900490172865,0.4885183072961723,0.00668080885833815
205,1,3,0,0,0,The drive thru of this location always take forever! I can't imagine how long it would take if I went it. The food is always consistent but it's just takes forever.,Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2016,drive thru locat alway take forev ! ca n't imagin long would take went . food alway consist 's take forev .,,,,,,0.4663574621629679,0.011293325966694289,0.4998350272646676,0.011286424944468073,0.011227759661202055
206,2,1,0,1,0,"Service is terrible!my brother did not get his food maybe he was the lucky one ,maybe we should call it the king of blah!",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2011,"servic terribl ! brother get food mayb lucki one , mayb call king blah !",,,,,,0.7472486532914604,0.01541978215066751,0.20534998494489431,0.015879159136052503,0.01610242047692529
207,3,1,4,0,1,"Went to the drive through on Feb. 22 at 9 30 am.  I was immediately put on ""hold"" and waited 3 min. I then asked ""are you ready yet?"" and was told ""no, please hold on a minute"". Another 5 min passed and i asked ""are you finally ready yet?"" and she gruffly replied ""what would you like?"".   I ordered a biscuit sandwich and was cut off with the lady informing me it would take ""21 minutes to make a biscuit"".  I was shocked that at 9 30 on a saturday they weren't prepared to serve customers.  I went to McDonalds and got a biscuit sandwich in 2 minutes.  I will never go to BK again.",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2014,"went drive feb. 22 9 30 . immedi put `` hold '' wait 3 min . ask `` readi yet ? '' told `` , pleas hold minut '' . anoth 5 min pass ask `` final readi yet ? '' gruffli repli `` would like ? '' . order biscuit sandwich cut ladi inform would take `` 21 minut make biscuit '' . shock 9 30 saturday n't prepar serv custom . went mcdonald got biscuit sandwich 2 minut . never go bk .",,,,,,0.7975276823290219,0.003589624818479074,0.0036319324149901838,0.19165897346484084,0.0035917869726678608
208,4,5,0,0,0,"Wendy's is my favorite fast food. In my opinion, they are just on the top of Burger King and McDonalds with renovations and quality. Yet, since I live in the area of this Burger King, it is obvious the closest Wendy's are 25-30 minutes away in Waltham, Stoughton, Milford and so on. So, sometimes I stop at Burger King in Norwood for my fast food fix. This Burger King is great. The employees always look clean, make my orders correctly, and are always smiling. One of the managers, Michelle, is very friendly as well. Food is not exactly like Wendy's, and they don't offer as much, but it is still delicious and a perfect spot to stop if you're cruising down Route 1.",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2016,"wendi 's favorit fast food . opinion , top burger king mcdonald renov qualiti . yet , sinc live area burger king , obviou closest wendi 's 25-30 minut away waltham , stoughton , milford . , sometim stop burger king norwood fast food fix . burger king great . employe alway look clean , make order correctli , alway smile . one manag , michel , friendli well . food exactli like wendi 's , n't offer much , still delici perfect spot stop 're cruis rout 1 .",,,,,,0.24861940155476897,0.03732928155794313,0.5351663338868532,0.11440084984781457,0.06448413315262018
209,5,2,0,0,1,"Why do I bother? Maybe because I can get food lighting fast? I don't know. All I do know is I feel terrible every time I eat this food. This burger king obviously has the same quality food as any other bk but this place is dirty and old. The ketchup dispenser had an dried up dark brown matter around the base... yuck! The restroom were gross and I'm sorry but the patrons were... well... obese. NEVER AGAIN, I PROMISE.",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2010,"bother ? mayb get food light fast ? n't know . know feel terribl everi time eat food . burger king obvious qualiti food bk place dirti old . ketchup dispens dri dark brown matter around base ... yuck ! restroom gross 'm sorri patron ... well ... obes . never , promis .",,,,,,0.2956057485391348,0.004946785910848443,0.28834170360908346,0.27148543119019436,0.13962033075073887
210,6,1,1,0,0,"I don't know why I keep going back here. They always get my order wrong or my order is always missing something. My fault for not checking at the drive thru but I have yet to get a full complete correct order in all the time I've gone here and I always ask myself why? Why do I keep coming back, the food is awful and it's always wrong. Why do I persist? But not this time. I'll never go back here. Terrible",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2018,"n't know keep go back . alway get order wrong order alway miss someth . fault check drive thru yet get full complet correct order time 've gone alway ask ? keep come back , food aw 's alway wrong . persist ? time . 'll never go back . terribl",,,,,,0.7662368341910127,0.004838016246554338,0.21927077583347207,0.00486515407041999,0.004789219658540912
211,7,1,1,1,0,"This particular Burger King is awful!!! Just got dinner for me and my son. I got an original chicken sandwich and it was ice cold, one little piece of soggy lettuce, and stale bread, not to mention that my drink was flat!!! I've been here many times before and it's always sucked! I only stopped because my son wanted nuggets and fries. I figured I'd grab something too because I didn't feel like cooking. I'll never go back here, and you shouldn't either .",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2017,"particular burger king aw ! ! ! got dinner son . got origin chicken sandwich ice cold , one littl piec soggi lettuc , stale bread , mention drink flat ! ! ! 've mani time 's alway suck ! stop son want nugget fri . figur 'd grab someth n't feel like cook . 'll never go back , n't either .",,,,,,0.14259077733682068,0.004534569243703866,0.004602149873090193,0.8437314242917844,0.0045410792546010026
212,8,1,1,0,0,"It's a Thursday night 12/22/16 manger on duty is a complete ass. Treats his employees like shit. Yelled at them the entire time we dined there. Not even close to fast food. Place needs some serious work , I suggest new management, wish I knew his name but you sir are not in the Christmas spirit. Worst manager I've ever witnessed.",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2016,"'s thursday night 12/22/16 manger duti complet ass . treat employe like shit . yell entir time dine . even close fast food . place need seriou work , suggest new manag , wish knew name sir christma spirit . worst manag 've ever wit .",,,,,,0.860528530467847,0.0050916657495550756,0.12414829362103304,0.005105316517653804,0.005126193643911043
213,9,3,0,0,0,"Great place to go for a quick, moderately cheap dinner, wheather you go through the drive-thru, or go in for your food.  It's actually not that bad inside.  Most people view fast food places as cheap places with cheap food.  The atmosphere is good, and the selection is vast.  This Burger King's flaw compared to the other one past the Dedham Mall is that it doesn't have the fancy drink machine with 100+ flavors.  It has the standard choices.  I wouldn't get ice, because a friend told me it's the same water you'd find in a toilet (blech).  The staff is good, but is it really necessary to curse unnecessarily?  This is a family restraunt, we can hear you over the speaker.  One thing I must point out is that there's a section seperated by a waiting line, and I have no idea wht it's quarinteened.  Either way, good place if you don't wanna hear the screaming kids at the McDonald's PlayPlace next door, even though there are fewer desserts available.",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2013,"great place go quick , moder cheap dinner , wheather go drive-thru , go food . 's actual bad insid . peopl view fast food place cheap place cheap food . atmospher good , select vast . burger king 's flaw compar one past dedham mall n't fanci drink machin 100+ flavor . standard choic . would n't get ice , friend told 's water 'd find toilet ( blech ) . staff good , realli necessari curs unnecessarili ? famili restraunt , hear speaker . one thing must point 's section seper wait line , idea wht 's quarinteen . either way , good place n't wan na hear scream kid mcdonald 's playplac next door , even though fewer dessert avail .",,,,,,0.1636198644000291,0.0022453839653510635,0.6438431434232316,0.08173681466588194,0.10855479354550636
214,10,1,1,0,1,"If you go to this location any time past 9:30pm, expect there to be a ridiculous wait 90% of the time. I pulled up tonight and there were three people ahead of me. The boy working the drive thru was awful. I ordered one meal and it took 3 minutes for him to understand what I wanted. After waiting a total of 15 minutes, I finally had my food and went home. When I got home and took two small bites, I realized my burger was cold. When looking closer, I noticed it was also slightly pink. I threw it out. 
An hour after eating that bit, I started feeling nauseous. I went to sleep because of that but kept waking up due to the nausea. I just woke up right now (2:30am) and threw up everything. So thank you for the food poisoning, Burger King. I'm aware that fast food isn't the healthiest but this was on a whole new level. I'm just happy I only ate a little. I can't imagine the hell it would've been had I finished the whole thing.",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2016,"go locat time past 9:30pm , expect ridicul wait 90 % time . pull tonight three peopl ahead . boy work drive thru aw . order one meal took 3 minut understand want . wait total 15 minut , final food went home . got home took two small bite , realiz burger cold . look closer , notic also slightli pink . threw . hour eat bit , start feel nauseou . went sleep kept wake due nausea . woke right ( 2:30am ) threw everyth . thank food poison , burger king . 'm awar fast food n't healthiest whole new level . 'm happi ate littl . ca n't imagin hell would 've finish whole thing .",,,,,,0.731310754453689,0.002220393656730949,0.0022265949288585232,0.26202680922623184,0.0022154477344898966
215,11,1,1,1,0,"How frustrating when they cannot even handle a simple order.   I have a Burger King coupon that offers buy one get one free on their croissant sandwiches.   I asked the cashier during my order if I may use the coupon on one sausage one and one with bacon.   She said hold-on, I can't read the number on the coupon.  After running back and forth behind the counter and trying to take someone else's order through the drive through, she finally came back to the counter and rang up my order.   I guess I should have repeated my order again or should have checked the bag because when I got to the office, there are 2 sausage sandwiches.    WTF??",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2017,"frustrat even handl simpl order . burger king coupon offer buy one get one free croissant sandwich . ask cashier order may use coupon one sausag one one bacon . said hold-on , ca n't read number coupon . run back forth behind counter tri take someon els 's order drive , final came back counter rang order . guess repeat order check bag got offic , 2 sausag sandwich . wtf ? ?",,,,,,0.7565099117990206,0.00326624471375718,0.0032719661277488036,0.23364135856949209,0.0033105187899814094
