,Unnamed: 0,stars,useful,funny,cool,text,name,city,state,postal_code,latitude,longitude,review_count,is_open,categories,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsGoodForGroups,GoodForKids,OutdoorSeating,DriveThru,HasTV,RestaurantsAttire,RestaurantsDelivery,Ambience,BusinessParking,BikeParking,BusinessAcceptsCreditCards,RestaurantsTakeOut,year,preparedText,Corkage,WiFi,NoiseLevel,Alcohol,BYOBCorkage,GoodForMeal,Caters,DogsAllowed,RestaurantsTableService,Topic0,Topic1,Topic2,Topic3,Topic4
530,4,2,4,0,0,"I love Chipotle!! But my experience at this particular location was not the greatest. 1st at all the customer service was terrible and the girl keep rolling her eyes every time somebody will come into the door. I usually understand this kind of employees being that  they are doing the same thing over an over but rolling your eyes in front of customers is not the best. Beside the customer service, the food was definitely not the usual amazing Chipotle i eat, the rice was over cook and has no salt. The beans also, not much salt. I was so hungry that I didn't complaint, and just eat it and left. 
Next time if this happens again, I will not hesitate on complaining. 

I was so disappointed that I didn't get the usual delicious food, and I'm really hoping this is a one time thing, and that they fix it.",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2011,"love chipotl ! ! experi particular locat greatest . 1st custom servic terribl girl keep roll eye everi time somebodi come door . usual understand kind employe thing roll eye front custom best . besid custom servic , food definit usual amaz chipotl eat , rice cook salt . bean also , much salt . hungri n't complaint , eat left . next time happen , hesit complain . disappoint n't get usual delici food , 'm realli hope one time thing , fix .",True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.2864941177455524,0.003039735732566216,0.0031233945927825195,0.7043106261548178,0.003032125774281031
531,5,4,0,0,0,"Chipotle is my go to burrito joint. Love 'em.

Last time I was at this location was Halloween. My usual experience on Halloween is long lines, loud noises, and employees just trying to work as fast as possible. The employees at this location were kind, having a great time and quite helpful. Definitely one of my favorite locations.",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2014,"chipotl go burrito joint . love 'em . last time locat halloween . usual experi halloween long line , loud nois , employe tri work fast possibl . employe locat kind , great time quit help . definit one favorit locat .",True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.21839059989370047,0.005991711542770798,0.22624151646608187,0.5434888758400781,0.005887296257368694
532,6,5,0,0,0,"Come to this location countless times since its in close proximity to school.  Chipotle is infamous for their burritos (which are stuffed to capacity depending on what you like) and their burrito bowls (A bowl of rice in place of the tortilla wrap with all the ingredients you want on top).  I usually enjoy getting a Burrito, brown instead of white rice, chicken (Other options= steak or pork), mild salsa (Their Hot salsa is HOT. No J/k), corn, lettuce, sour cream, and sometimes guacamole (extra charge for guacamole).  Now if they go to wrap your burrito and it busts, they offer to double wrap it for you so you don't have to contend with the monster you've created as soon as you open the foil.  I used to be a diehard Moe's fan back in Gainesville but now I swear by Chipotle. Delicious choice for a hardy meal.",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2012,"come locat countless time sinc close proxim school . chipotl infam burrito ( stuf capac depend like ) burrito bowl ( bowl rice place tortilla wrap ingredi want top ) . usual enjoy get burrito , brown instead white rice , chicken ( options= steak pork ) , mild salsa ( hot salsa hot . j/k ) , corn , lettuc , sour cream , sometim guacamol ( extra charg guacamol ) . go wrap burrito bust , offer doubl wrap n't contend monster 've creat soon open foil . use diehard moe 's fan back gainesvil swear chipotl . delici choic hardi meal .",True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.0027865521480077327,0.04480224292387346,0.03518732930263351,0.900491045590657,0.01673283003482848
533,7,1,0,0,0,"They need to learn how to get their act together - so many things done that delayed actually ordering - and now they are taking to go orders instead of focusing on the people in line - sad

Same thing as before - worrying about people not here but people that have placed their orders on-line - lesson learned",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2015,need learn get act togeth - mani thing done delay actual order - take go order instead focus peopl line - sad thing - worri peopl peopl place order on-lin - lesson learn,True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.5126344491750378,0.00667440718823465,0.33450594315702137,0.13949166503753907,0.006693535442167304
534,8,1,0,0,0,The manager and staff thought I was homeless when I was clearly eating with my fiends I just finished my food first. They wanted me to leave. After the manager realized I wasn't homeless he wouldn't own up to it and apologize. I have never experienced any type of stereotyping or profiling like this from any other establishment. Very disappointed. I guess I have to give one star to post this? I'd give this place zero stars.,Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2016,manag staff thought homeless clearli eat fiend finish food first . want leav . manag realiz n't homeless would n't apolog . never experienc type stereotyp profil like establish . disappoint . guess give one star post ? 'd give place zero star .,True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.34606007690131235,0.03504266792368501,0.35034438184275385,0.2628339720588022,0.005718901273446556
535,9,1,1,0,0,"I'm from out of town and I eat Chipotle almost 5 times a week. This is by far one of the worst experiences my wife and I have had at a chipotle in years. The restaurant was dirty (sticky floors, napkins everywhere, dirty tables, outdoor furniture thrown on the lawn) The service was slow and lady that checked us out was treating us as if we were an inconvenience.",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2015,"'m town eat chipotl almost 5 time week . far one worst experi wife chipotl year . restaur dirti ( sticki floor , napkin everywher , dirti tabl , outdoor furnitur thrown lawn ) servic slow ladi check us treat us inconveni .",True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.09552804965720696,0.005977935578602683,0.3088452713793076,0.5836450357841905,0.00600370760069212
536,10,4,1,0,0,"I love tex-mex food, and Chipotle definitely knows how to prep a very decent burrito for a very reasonable price.

This spot in particular is very accessible and has tons of seating area. So much so that I thought to myself, ""isn't this a bit too big for a fast food restaurant?"" Anyways, it works in favor of the customers that come in. The service was pretty quick, too.",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2015,"love tex-mex food , chipotl definit know prep decent burrito reason price . spot particular access ton seat area . much thought , `` n't bit big fast food restaur ? '' anyway , work favor custom come . servic pretti quick , .",True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.006077560761068567,0.00600546534604175,0.0060650879701372035,0.9759645492439442,0.005887336678808309
537,11,5,1,1,0,"I love this place!  I could eat ther every day, i'm sure it's fat free and wicked healthy.  lol!  The service is fast, don't let the usually long line fool ya, you'll get in and out quickly.   While i don't believe they offer any type of freeness on your birthday, you have your bff's at work bring you and let them pay.  :-)  Well that was my plan.   Anyway's I always get the burrito bowl with the Chicken rice, black beans, sour cream and cheese.  I sprinkle some of the Tabasco Chipotle sauce and mix it all together.  Makes for a great dip on chips.   Only problem i have with them is their chips, too salty for my taste.  I've tried their shredded beef, it's spicey but good.  Too spicey for my daughter, so if you have picky kids that aren't into spicey, this is not the place for them.",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2011,"love place ! could eat ther everi day , 'm sure 's fat free wick healthi . lol ! servic fast , n't let usual long line fool ya , 'll get quickli . n't believ offer type freeness birthday , bff 's work bring let pay . : - ) well plan . anyway 's alway get burrito bowl chicken rice , black bean , sour cream chees . sprinkl tabasco chipotl sauc mix togeth . make great dip chip . problem chip , salti tast . 've tri shred beef , 's spicey good . spicey daughter , picki kid n't spicey , place .",True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.0027589099968810976,0.002851790585322124,0.03306090618284376,0.9437241590916137,0.017604234143339236
538,12,5,1,1,1,Great location. Very generous portions and quick service for those who know what they want.,Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2014,great locat . gener portion quick servic know want .,True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.022791071512740856,0.022470788222407743,0.022935074068319013,0.9095558956850167,0.02224717051151564
539,13,1,0,0,0,"By far the worst chipotle I've ever been to. I unfortunately have to go here once a week to pick up food for my work and they consistently are terrible. I'll order on my phone for easy pick up, but when I look inside the bowls there's the tiniest amount of food in it even though in the notes section I've asked for extra rice. I'm ordering 4 or 5 bowls at a time and when I ask for more than one container of the salad dressing every time they roll their eyes and act like I'm asking for the world. My food is NEVER ready on time and today it took 3 tries and 2 managers to get them to charge my credit card correctly. If I could I would never go back but unfortunately I'll be back here next week to get terrible service and barely any food for my workplace.",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2016,"far worst chipotl 've ever . unfortun go week pick food work consist terribl . 'll order phone easi pick , look insid bowl 's tiniest amount food even though note section 've ask extra rice . 'm order 4 5 bowl time ask one contain salad dress everi time roll eye act like 'm ask world . food never readi time today took 3 tri 2 manag get charg credit card correctli . could would never go back unfortun 'll back next week get terribl servic bare food workplac .",True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.3056071846299319,0.03135702689338002,0.16258750421619678,0.4978792222992313,0.0025690619612600924
540,14,4,1,0,2,"A nice Chipotle location. The service is quick, and the dining room is clean (mostly). Their burritos are fresh, well-packed, and have good ingredient balance compared to some other locations.

Parking here is awful.",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2011,"nice chipotl locat . servic quick , dine room clean ( mostli ) . burrito fresh , well-pack , good ingredi balanc compar locat . park aw .",True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.009705070462021218,0.01018865408665914,0.00976590192189245,0.9607312950847327,0.009609078444694667
541,15,5,0,0,0,"The quality at this Chipotle is on par. Staff is great, always willing to give you ""extra rice"" and stuff if you ask. The only downside is the location. The parking lot is tiny, holding only about 20 cars. Due to Chipotle's popularity, this is problematic during the lunch and dinner rush. Also there is only one entrance from the main road. This is a busy intersectional it can take quite a while for just get in the restaurant. But I can't hold that against them, it's the franchises fault for purchasing land in a less than ideal location. Good restaurant!",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2018,"qualiti chipotl par . staff great , alway will give `` extra rice '' stuff ask . downsid locat . park lot tini , hold 20 car . due chipotl 's popular , problemat lunch dinner rush . also one entranc main road . busi intersect take quit get restaur . ca n't hold , 's franchis fault purchas land less ideal locat . good restaur !",True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.2132750273448687,0.02906827138987147,0.13047471160822158,0.6231671680660428,0.004014821590995411
542,16,1,0,0,0,Chipotle it's saving money on the meet every time you order something they only put rice and beans and veggies not enough meet on the plate so we only paying for rice and beans that have to change,Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2017,chipotl 's save money meet everi time order someth put rice bean veggi enough meet plate pay rice bean chang,True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.010334897575111145,0.01001048972228023,0.010360582658752093,0.9592897521263732,0.010004277917483262
543,17,5,0,0,0,"Impressed. Not a word that may come to mind dining at Chipotle. It's a word my husband and I used this evening. The soda machine was simply out of Mr Pibb syrup, no biggie, husband likes coke and sprite. Being in the hospitality industry myself, made sure to let them know so they could change it out for the next customer. The manager (I assume) apologized and thanked me for letting him know. A few minutes later he came to our table and apologized again, they didn't have syrup to switch it out, we told him not to worry at all. He then gave us 2 bogo coupons to use on our next visits. 
It's not something you witness everyday, employees going out their way to make things right for customers. Even something as little as syrup for the soda machine. Impressed.",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2017,"impress . word may come mind dine chipotl . 's word husband use even . soda machin simpli mr pibb syrup , biggi , husband like coke sprite . hospit industri , made sure let know could chang next custom . manag ( assum ) apolog thank let know . minut later came tabl apolog , n't syrup switch , told worri . gave us 2 bogo coupon use next visit . 's someth wit everyday , employe go way make thing right custom . even someth littl syrup soda machin . impress .",True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.45417146385977286,0.0028502233673948474,0.20825848786336942,0.33189927902679367,0.0028205458826691164
544,18,3,0,0,0,I liked the fact I can order online and just pick up in the restaurant.  What I don't like is getting an attitude from the cashier when I ask a question.  So needless to say.  I probably won't go back to the particular place......,Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2017,like fact order onlin pick restaur . n't like get attitud cashier ask question . needless say . probabl wo n't go back particular place ......,True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.383895849916691,0.009556119663884198,0.30109982117642825,0.29592032916212474,0.009527880080871664
545,19,4,0,0,0,"This place was packed! I was there during the peak of the lunch hour. There was a line out the door. The staff, as usual, was friendly and helpful. The quality is consistent and the food is just very good. However, it is difficult to order multiple meals at one time for take out because of the loud noise and the general busyness of the restaurant. We go to Chipotle at least every other week. It is a favorite of my family.",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2017,"place pack ! peak lunch hour . line door . staff , usual , friendli help . qualiti consist food good . howev , difficult order multipl meal one time take loud nois gener busy restaur . go chipotl least everi week . favorit famili .",True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.15700343924279625,0.005585926503963488,0.0057107155010360285,0.8261406017518689,0.005559317000335275
546,20,1,1,0,0,"This chipotle location continues to disappoint time and time again. I'm a chipotle regular but I will avoid this location at all costs especially if it's not during peak lunch hours. If they get a decent sized online order while you're there and the take-out food prep station isn't up then you can expect a good 30 min wait. The line comes to a complete stand still as they have never been able to effectively handle both online orders and in store patrons. Never. There will often be a line out the door and the cashier will be stocking napkins to the roof at the drink station. Smart. Additionally, this location has never been able to serve rice that isn't crunchy. You'd think I'd learn and just never come back but I keep giving them another chance and keep getting let down.",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2017,"chipotl locat continu disappoint time time . 'm chipotl regular avoid locat cost especi 's peak lunch hour . get decent size onlin order 're take-out food prep station n't expect good 30 min wait . line come complet stand still never abl effect handl onlin order store patron . never . often line door cashier stock napkin roof drink station . smart . addit , locat never abl serv rice n't crunchi . 'd think 'd learn never come back keep give anoth chanc keep get let .",True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.3105135765192747,0.002683465966206577,0.19058450712421193,0.49352778263978486,0.0026906677505220545
547,21,4,0,0,0,"This is consistently a very friendly Chipotle! They always greet me when I enter and I love the diversity of the staff. 

I typically go for a bowl with very little rice and lots of beans, veggies and salsa. I believe that increases the flavor and the rice sometimes takes away. Also, if you aren't into the cilantro/salt they put on their rice, you can always ask for plain rice instead. 

This is an inexpensive, great option for lunch or dinner!",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2010,"consist friendli chipotl ! alway greet enter love divers staff . typic go bowl littl rice lot bean , veggi salsa . believ increas flavor rice sometim take away . also , n't cilantro/salt put rice , alway ask plain rice instead . inexpens , great option lunch dinner !",True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.004951109946864813,0.005478984555057333,0.005002903123107226,0.9796792441644759,0.004887758210494657
548,22,1,1,0,0,"I absolutely love chipotle and have probably to almost every location in Orlando.  My first date was at one.  I go to Chipotle whenever I can.   That being said, this may be one of the worst restaurants I've ever been in.  First off, parking is horrible and confusing.  That should have been enough to warn me away.  Second the employees are unfriendly and anything they said to me was mumbled I could barely hear them.  Third, the food was unevenly cooked--there was a practically raw onion in my so limp they should be overcooked spaghetti fajita mix, and red bits in my carnitas--and not really up to the standards of other chipotle locations.  But worst of all--as a former server--was the fact that I saw three different employees cross contaminate food on the line.  One spilled steak on the counter and threw it back in with the rest, another one spilled the serving utensil from the steak into the carnitas and reused it, and then the third kept spilling lettuce and guacamole into the cheese.  I was horrified because that means anyone with food sensitivities who ate here could get sick!  Luckily I don't but I'm still pretty picky with what I eat so that's still bad for me.  I understand being in a rush but it wasn't even that busy!  I couldn't even finish my burrito because of it, what a waste.

Just talked to the manager and she had no idea it was happening but said she would get to the bottom of it and said that it shouldn't have been happening.  I hope she does because she's right it shouldn't have been.",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2015,"absolut love chipotl probabl almost everi locat orlando . first date one . go chipotl whenev . said , may one worst restaur 've ever . first , park horribl confus . enough warn away . second employe unfriendli anyth said mumbl could bare hear . third , food unevenli cook -- practic raw onion limp overcook spaghetti fajita mix , red bit carnita -- realli standard chipotl locat . worst -- former server -- fact saw three differ employe cross contamin food line . one spill steak counter threw back rest , anoth one spill serv utensil steak carnita reus , third kept spill lettuc guacamol chees . horrifi mean anyon food sensit ate could get sick ! luckili n't 'm still pretti picki eat 's still bad . understand rush n't even busi ! could n't even finish burrito , wast . talk manag idea happen said would get bottom said n't happen . hope 's right n't .",True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.14828121539996547,0.0015801757400204655,0.0993273363680451,0.7492323972759983,0.0015788752159705808
549,23,4,0,0,0,"One word: barbacoa!!!!!!!!

My favorite thing about this chain is that they are extremely open about what products you're actually putting into your body. As someone who aims to cook at home 90% of the time, it is important to me knowing that they receive their meat on a regular basis and prep everything daily. That way I can feel less guilty; always a plus!

I ordered their salad with barbacoa and all the fixings, and got an order of guacamole on the side. I found that I get more guac if I order it on the side and they cram it into their to-go cups. It came out to just shy of $10 per person, without a drink. I didn't use their dressing; it was far too tangy and sugary for me to put on my salad. Luckily, the meat had enough juice and flavor to compensate the mediocrity that salad usually brings to the table.",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2015,"one word : barbacoa ! ! ! ! ! ! ! ! favorit thing chain extrem open product 're actual put bodi . someon aim cook home 90 % time , import know receiv meat regular basi prep everyth daili . way feel less guilti ; alway plu ! order salad barbacoa fix , got order guacamol side . found get guac order side cram to-go cup . came shi $ 10 per person , without drink . n't use dress ; far tangi sugari put salad . luckili , meat enough juic flavor compens mediocr salad usual bring tabl .",True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.17058238400908776,0.03670277246639514,0.0026697405587359276,0.7873522766924743,0.002692826273306744
550,24,2,0,0,0,"I love Chipotle as a brand and the food. But 3 times now in a row I have ordered online to be picked up and upon arriving my food is not ready, in fact the ticket is still hanging on the board and hasn't even been started. Because of this, once I arrive the workers then RUSH and make my food, all 3 times missing things I asked for or putting things on that I didn't because they are RUSHING. Initially I thought perhaps that this was done because I was paying in store upon pick up and they wanted to cut down on no shows and food waste but even paying in the app ahead of time doesn't seem to change things. This is to say, don't expect your food to be ready, even if you arrive right on time or shortly after.",Chipotle Mexican Grill,Winter Park,FL,32789,28.593647,-81.36532,97,1,"Restaurants, Mexican, Fast Food",1,False,True,True,True,False,True,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,2017,"love chipotl brand food . 3 time row order onlin pick upon arriv food readi , fact ticket still hang board n't even start . , arriv worker rush make food , 3 time miss thing ask put thing n't rush . initi thought perhap done pay store upon pick want cut show food wast even pay app ahead time n't seem chang thing . say , n't expect food readi , even arriv right time shortli .",True,'no',u'average',u'beer_and_wine','yes_free',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,,,0.6867529522082133,0.0031903955494135146,0.0032644444598785576,0.3036152981110088,0.003176909671485748
