,Unnamed: 0,stars,useful,funny,cool,text,name,city,state,postal_code,latitude,longitude,review_count,is_open,categories,BusinessAcceptsCreditCards,GoodForKids,RestaurantsTakeOut,Caters,RestaurantsReservations,RestaurantsPriceRange2,NoiseLevel,RestaurantsAttire,OutdoorSeating,BikeParking,Ambience,RestaurantsDelivery,RestaurantsGoodForGroups,Alcohol,BusinessParking,GoodForMeal,DriveThru,HasTV,WiFi,year,preparedText,BYOBCorkage,Corkage,RestaurantsTableService,DogsAllowed,Topic0,Topic1,Topic2,Topic3,Topic4
358,0,1,0,0,0,"Ordered a meal with a side of honey walnut shrimp that is $1.25 more. Came home and opened the bag to see an extra side  of chicken and mushrooms instead. I took a photo and when I went back I was told that since I ""didn't"" call in or have my receipt there is nothing they can do. For crying out loud it's $1.25- oh and the manager was extremely rude!! Slow drive through and terrible service! Will no longer eat here!!!",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2016,order meal side honey walnut shrimp $ 1.25 . came home open bag see extra side chicken mushroom instead . took photo went back told sinc `` n't '' call receipt noth . cri loud 's $ 1.25- oh manag extrem rude ! ! slow drive terribl servic ! longer eat ! ! !,,,,,0.6295461004615538,0.0050537523499138,0.005107590650564458,0.35516698585015555,0.005125570687812289
359,1,3,2,0,0,"Upon telling my boyfriend that I've never had panda express before... I think his jaw literally hit the floor, and we immediately left the house in the middle of the night to fix this sacrilege and get our snack on.

Food:

I can see why his jaw hit the floor. I never thought i would say that the best chiinese food I've ever had came out of a chain drive thru.... but here I am. Their cream cheese rangoons are TO DIE FOR.  They even rival the crab and cream cheese rangoons I used to get as a child from a little shop in my home town (which i still rave about to this day). The food came out promptly, and was hot and delicious.... they are very generous with the rice... no way anyone could finish that. So if you're thinking about getting 2 sides of rice.... 1 will probably do just fine.

Service:

This is the only place where I had to take away some stars. As someone who works in the service industry myself I am very patient and understanding when it comes to being waited on or going to any form of restaurant... but refusing to make someone something their order just because ""closing time is around the corner"" is far fetched..... management needs to provide their front of house staff with a little more training........ not a very ""personable"" group.",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2017,"upon tell boyfriend 've never panda express ... think jaw liter hit floor , immedi left hous middl night fix sacrileg get snack . food : see jaw hit floor . never thought would say best chiines food 've ever came chain drive thru .... . cream chees rangoon die . even rival crab cream chees rangoon use get child littl shop home town ( still rave day ) . food came promptli , hot delici .... gener rice ... way anyon could finish . 're think get 2 side rice .... 1 probabl fine . servic : place take away star . someon work servic industri patient understand come wait go form restaur ... refus make someon someth order `` close time around corner '' far fetch ..... manag need provid front hous staff littl train ........ `` person '' group .",,,,,0.5099000880714089,0.001783579674879698,0.11578962323976633,0.33184849260467025,0.04067821640927481
360,2,2,1,0,0,I really like Panda Express unfortunately it's like drawing straws you never know how much food you're going to get even though you pay the same price. When you get the correct amount of food should I call that lucky? Or when I get shorted on the vegetables or the meat do I call that unlucky? Once again I got ripped off today my only getting 4 pieces ( small) in my entree. I also asked for vegetables instead of rice or chow mein literally only Got two pieces of broccoli... the bowl was only half-full full.. I guess I'm done with going to Panda,Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2019,realli like panda express unfortun 's like draw straw never know much food 're go get even though pay price . get correct amount food call lucki ? get short veget meat call unlucki ? got rip today get 4 piec ( small ) entre . also ask veget instead rice chow mein liter got two piec broccoli ... bowl half-ful full .. guess 'm done go panda,,,,,0.40542294587957084,0.0034168937550884074,0.0034999971696738504,0.5240134510091837,0.06364671218648317
361,3,2,0,1,0,"I love the food here unfortunately it's like a lottery system. What I mean by that is, depending on what employee helps you depends on how much meat you're going to receive. Today I drew the short end of the stick and was ripped off on my me amount. I guess it's better just be the last time I return.",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2016,"love food unfortun 's like lotteri system . mean , depend employe help depend much meat 're go receiv . today drew short end stick rip amount . guess 's better last time return .",,,,,0.5682020854860773,0.007098206874793441,0.2988316614582886,0.11887867413808206,0.006989372042758593
362,4,3,0,0,0,"The quality of the teriyaki chicken was poor today. However the shrimp was very tasty! On the other hand, my fortune cookie did not have a fortune in it today.",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2015,"qualiti teriyaki chicken poor today . howev shrimp tasti ! hand , fortun cooki fortun today .",,,,,0.18479642659961412,0.014487918812962944,0.014429197946607164,0.7716512945579619,0.014635162082853852
363,5,2,0,0,0,"You never know what you're going to get when you go to Panda Express during lunch time. And I don't mean this in a good way! I show up at 11:45 and they have no chow mein. I was told it would be 5 minutes yes. I asked are you sure full 5 minutes? They said yes. So I chose white rice which is not what I wanted. Less than 2 minutes later, and as they're ringing me up, they put the fresh chow mein on the line.  So I told the cashier that's what I wanted and then I was told it was going to be much longer. She definitely doesn't seem to appreciate but she had to go get the chow mein. But here's the crazy part, she scooped the white rice that was in my  to go container back into the container that they serve the rise out of! It's unfortunate because the food is good the rest of the business needs to be tweaked!",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2018,"never know 're go get go panda express lunch time . n't mean good way ! show 11:45 chow mein . told would 5 minut ye . ask sure full 5 minut ? said ye . chose white rice want . less 2 minut later , 're ring , put fresh chow mein line . told cashier 's want told go much longer . definit n't seem appreci go get chow mein . 's crazi part , scoop white rice go contain back contain serv rise ! 's unfortun food good rest busi need tweak !",,,,,0.5391610644706157,0.01836978859812437,0.002728204443857749,0.40657198405123124,0.033168958436171
364,6,2,0,0,0,"Very disappointed today. Everytime I come in the amount of meat you get varies depending on who prepares your food. Today I guess I drew the short straw. I got 5 SMALL pieces of chicken. Last time I was here, I got 8 or 9 medium to large pieces. I gave them two stars because I like the food. I will attempt to come back one more time. If I don't receive what I paid for I will not return. Very disappointing because I love displace!",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2015,"disappoint today . everytim come amount meat get vari depend prepar food . today guess drew short straw . got 5 small piec chicken . last time , got 8 9 medium larg piec . gave two star like food . attempt come back one time . n't receiv paid return . disappoint love displac !",,,,,0.4255647423323173,0.004768409321550959,0.00477352310934627,0.5601332717620354,0.0047600534747499704
365,7,2,0,0,0,"I'm going to go ahead and give  them two stars, However today was not the best experience! Inside the women's restroom is very dark. Also the stall doors are so close to the wall and a little garbage. When I went to shut the door it pinched my finger causing it to bleed , due to the fact there was not enough room. Next after sitting down to eat, I saw a spider crawling across the floor. Now I know spiders can get it from time to time, but this is my experience here today!  Probably won't be back for quite a while.",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2015,"'m go go ahead give two star , howev today best experi ! insid women 's restroom dark . also stall door close wall littl garbag . went shut door pinch finger caus bleed , due fact enough room . next sit eat , saw spider crawl across floor . know spider get time time , experi today ! probabl wo n't back quit .",,,,,0.6499104052981451,0.0039300979049134155,0.2920966199136918,0.003930249220710171,0.050132627662539425
366,8,2,0,0,0,"Unfortunately It was a disappointing visit today at Panda. When I came in they were out of quite a bit of stuff, And we're Solo on some of it it wouldn't even make a meal. . So there was a young white Caucasian girl helping me. Didn't catch your name. Just trying to give a description. . I ordered the sweet and fire chicken with white rice Because they didn't have much of the Fresh vegetables I usually get. . Anyway She scooped me up one small scoop of the chicken. And it literally had a few little hard breading pieces without chicken. There was one piece of decent piece of chicken. I told her that didn't look like very much at all. And could I pay for extra if I needed? . She seemed annoyed. One of the other ladies who I know who's been there for a long time. And maybe a supervisor told her to give me Two more pieces of chicken after she looked at the amount of chicken. She had given me. Young girl helping me still seemed annoyed. . In the end I still didn't end up with much chicken, so it's disappointing. . When I went to pay My change did not come out of the change machine. And again the young girl seemed annoyed. That she had to get me the change herself. . I almost just walked out and left but I wasn't going to let her keep my $0.85 as a tip. I tried to also explained to her that. Depending on who scoops the entrees you get different amounts and it doesn't seem right. . She just looked at me. With a face as if she didn't care. And she didn't say anything. . Overall I guess I will try to go back at a later date and see if I get what I paid for it because this time I didn't.",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2020,"unfortun disappoint visit today panda . came quit bit stuff , 're solo would n't even make meal . . young white caucasian girl help . n't catch name . tri give descript . . order sweet fire chicken white rice n't much fresh veget usual get . . anyway scoop one small scoop chicken . liter littl hard bread piec without chicken . one piec decent piec chicken . told n't look like much . could pay extra need ? . seem annoy . one ladi know 's long time . mayb supervisor told give two piec chicken look amount chicken . given . young girl help still seem annoy . . end still n't end much chicken , 's disappoint . . went pay chang come chang machin . young girl seem annoy . get chang . . almost walk left n't go let keep $ 0.85 tip . tri also explain . depend scoop entre get differ amount n't seem right . . look . face n't care . n't say anyth . . overal guess tri go back later date see get paid time n't .",,,,,0.5913867315003709,0.0014482831619496237,0.0014674130483918425,0.3824860354537842,0.02321153683550336
367,9,3,0,0,0,"This is not how you make a 3 item combo. I can't really rate the food but normally this location is ok. But this one ended up in the trash because I do not want salty garlic honey shrimp or salty garlic orange chicken. Seriously, first time in 25 years I have had this problem. 

Also, my husband asked repeatedly for sweet and sour for the cream cheese wontons and they didn't put it in the bag, so we tossed those too. 

Fun night. 

I'm kind of at the end of my rope with chain restaurants and fast food anymore, nobody pays enough to hire people who give a damn about their job. I can't blame the workers, who wants to bust their backside at a thankless job that doesn't even cover their rent? 

I guess I'll need a new plan B for nights when I can't cook, because this is happening way too often.",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2020,"make 3 item combo . ca n't realli rate food normal locat ok. one end trash want salti garlic honey shrimp salti garlic orang chicken . serious , first time 25 year problem . also , husband ask repeatedli sweet sour cream chees wonton n't put bag , toss . fun night . 'm kind end rope chain restaur fast food anymor , nobodi pay enough hire peopl give damn job . ca n't blame worker , want bust backsid thankless job n't even cover rent ? guess 'll need new plan b night ca n't cook , happen way often .",,,,,0.4944882289378026,0.002532235064843253,0.0861025813609897,0.4143028757083258,0.0025740789280387978
368,10,1,0,1,0,"Don't bother to stop in the restaurant to get your good luck red pocket envelopes. The worker has no idea about the promotion and not to mention what these red pocket envelopes mean. The windows all decorated with the Chinese New Year stickers! They need to educate and train the employees on the latest promotion sponsored by their corporate.

Very bad customer service in promoting deceiving advertising.",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2020,n't bother stop restaur get good luck red pocket envelop . worker idea promot mention red pocket envelop mean . window decor chines new year sticker ! need educ train employe latest promot sponsor corpor . bad custom servic promot deceiv advertis .,,,,,0.7732934269365603,0.0055399420100796645,0.005464476894340876,0.005424996801477086,0.21027715735754202
369,11,1,0,0,0,"I just bought my lunch at Panda Express drive thru. When I opened my box at home, i was like WTH! My lunch looks halfly eaten (photo attached). Barely any chicken on the left...only onions!!! not much food on the right either. So disappointed this time. Normally I'm happy with my Panda Express experience, definitely not this time :( 
Where is quality control?!!",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2019,"bought lunch panda express drive thru . open box home , like wth ! lunch look halfli eaten ( photo attach ) . bare chicken left ... onion ! ! ! much food right either . disappoint time . normal 'm happi panda express experi , definit time : ( qualiti control ? ! !",,,,,0.2807715965273415,0.0056476269625105,0.005689087251135018,0.38628652867953084,0.3216051605794821
370,12,3,1,0,1,"Love the food here usually but today service was wacky and food was lacking. THREE people were talking on the speaker it was so difficult to be able to discern what was happening.
 I am very patient as a former restauranteur and gave them grace as it was clear some rocky form of training was in process. 
The chatter continued throughout the drive up time even when we got our boxes which for the first time ever the food was luke warm and missing items.
It tends to be one of the pricey choices for fast food so there is an expectation of fresher ingredients and at least served hot.
I always give locations multiple chances but sadly most people do not. I hope management reads these reviews. There is help needed at this location. 
No one else offers drive up food of this kind, they have a good niche. Here's hoping they get this sorted out before my next visit. ( note: this visit was before Covid 19 happened)",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2020,"love food usual today servic wacki food lack . three peopl talk speaker difficult abl discern happen . patient former restauranteur gave grace clear rocki form train process . chatter continu throughout drive time even got box first time ever food luke warm miss item . tend one pricey choic fast food expect fresher ingredi least serv hot . alway give locat multipl chanc sadli peopl . hope manag read review . help need locat . one els offer drive food kind , good nich . 's hope get sort next visit . ( note : visit covid 19 happen )",,,,,0.5366540667593458,0.0023965918926155674,0.2668287449735335,0.10588963793438887,0.08823095844011634
371,13,1,1,0,0,"Would give it a zero star but that isin't an option. Customer service here is horrible. Meyureen L needs to slow down, talk at a normal speed & chill out! We couldn't understand anything she said & we had to repeat ourselves way to many times. It got t the point we thought it was deliberate. Then was mouthing off under her breath as we told her slow down. It is safe to say we will not be going to this location again. No, nope & no way! She actually even talked me down on a size of food. Not good on a business aspect. Good luck with her!",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2018,"would give zero star isi n't option . custom servic horribl . meyureen l need slow , talk normal speed & chill ! could n't understand anyth said & repeat way mani time . got point thought deliber . mouth breath told slow . safe say go locat . , nope & way ! actual even talk size food . good busi aspect . good luck !",,,,,0.7818027133107484,0.004322182774104149,0.20537293344897828,0.004280752746235407,0.004221417719933646
372,14,5,1,0,1,"Friendly staff, very clean, always willing to make the food fresh. They have a drive through so that's pretty nice. Great deal on that family feast and oh yummy yummy orange chicken",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2018,"friendli staff , clean , alway will make food fresh . drive 's pretti nice . great deal famili feast oh yummi yummi orang chicken",,,,,0.009774772556293219,0.009740200528933457,0.5287467565419145,0.4418054850984608,0.009932785274398
373,15,2,0,0,0,"When I arrived at this restaurant Saturday there were 3 customers. I did not see any cars in the drive through. One man was an Uber driver waiting for an Uber Order, one man sitting at a table eating and one man waiting for his order. I went to the desk, told the female there that I wanted the Family Feast to go, she said OK and ""Just a minute"" and walked away. After a few minutes she walked back, grabbed some boxes and proceeded to write on them what I was ordering..I wanted the Walnut Shrimp she said it was still cooking but would be ready  in two to three minutes. Everything else I was ordering was available on the steam table. I paid for everything and she said to have a seat and as soon as it was ready she would bring it to me. While waiting close to 5 more customers came in..as soon as they placed their orders their food was dished up they paid sat and ate. Some of them even ordered the Walnut Shrimp. Then more and more customers came in, close to 15 more. Boxes of food were lined up along the heated area, employees kept picking them up and looking in them, I saw one employee stick his fingers into the container and move things around. People were getting impatient waiting for food. After 20 minutes I still had not received my order. When I asked an employee and showed her my receipt I was told ""Things are still cooking"" I told them to cancel my order and refund my money. After 5 minutes or so of discussion with the manager and the person who took my original order I was refunded. I was offered the food ""for free"" but really?? Why would I want food that had been sitting in boxes for about half an hour that had been repeatedly opened, looked at, touched ...I have eaten and ordered take out here before and NEVER experienced this ..not sure if I will ever go back...VERY VERY DISAPPOINTED The Uber driver got his order right before my confrontation with the manager and the other man was still waiting when I left because his order was wrong.",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2018,"arriv restaur saturday 3 custom . see car drive . one man uber driver wait uber order , one man sit tabl eat one man wait order . went desk , told femal want famili feast go , said ok `` minut '' walk away . minut walk back , grab box proceed write order .. want walnut shrimp said still cook would readi two three minut . everyth els order avail steam tabl . paid everyth said seat soon readi would bring . wait close 5 custom came .. soon place order food dish paid sat ate . even order walnut shrimp . custom came , close 15 . box food line along heat area , employe kept pick look , saw one employe stick finger contain move thing around . peopl get impati wait food . 20 minut still receiv order . ask employe show receipt told `` thing still cook '' told cancel order refund money . 5 minut discuss manag person took origin order refund . offer food `` free '' realli ? ? would want food sit box half hour repeatedli open , look , touch ... eaten order take never experienc .. sure ever go back ... disappoint uber driver got order right confront manag man still wait left order wrong .",,,,,0.803332631885441,0.0011334480102031697,0.0011474423526036813,0.1932486297671307,0.0011378479846214414
374,16,2,0,0,0,"You never know what you're going to get when you go to Panda Express during lunch time. And I don't mean this in a good way! I show up at 11:45 and they have no chow mein. I was told it would be 5 minutes yes. I asked are you sure full 5 minutes? They said yes. So I chose white rice which is not what I wanted. Less than 2 minutes later, and as they're ringing me up, they put the fresh chow mein on the line.  So I told the cashier that's what I wanted and then I was told it was going to be much longer. She definitely doesn't seem to appreciate but she had to go get the chow mein. But here's the crazy part, she scooped the white rice that was in my  to go container back into the container that they serve the rise out of! It's unfortunate because the food is good the rest of the business needs to be tweaked!",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2018,"never know 're go get go panda express lunch time . n't mean good way ! show 11:45 chow mein . told would 5 minut ye . ask sure full 5 minut ? said ye . chose white rice want . less 2 minut later , 're ring , put fresh chow mein line . told cashier 's want told go much longer . definit n't seem appreci go get chow mein . 's crazi part , scoop white rice go contain back contain serv rise ! 's unfortun food good rest busi need tweak !",,,,,0.5391610644706157,0.01836978859812437,0.002728204443857749,0.40657198405123124,0.033168958436171
375,17,1,2,1,1,Once again Panda Express rip me off on their proportions.. I paid extra for the Shanghai steak and barely got a scoop. Totally done going to lunch here with my friends from work. Looks like we are going to all go somewhere else from now on. It's a bummer because they could make this right if they wanted to.,Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2016,panda express rip proport .. paid extra shanghai steak bare got scoop . total done go lunch friend work . look like go go somewher els . 's bummer could make right want .,,,,,0.5767762639368531,0.006993240425275673,0.007040933689882745,0.3307429258325266,0.07844663611546179
376,18,1,0,0,0,I don't understand that every single time I come here I have to wait 15 minutes in  the parking lot for mushroom chicken lol. I maybe come here once every couple months but same thing. Usually I wouldn't care but this time I got the worse attitude ever. Horrible service and my mushroom chicken bowl had literally a quarter serving.. these girls must hate their job lol! Go to college.,Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2019,n't understand everi singl time come wait 15 minut park lot mushroom chicken lol . mayb come everi coupl month thing . usual would n't care time got wors attitud ever . horribl servic mushroom chicken bowl liter quarter serv .. girl must hate job lol ! go colleg .,,,,,0.4925889412328834,0.004751765677553627,0.18750081074393943,0.31043146295413465,0.004727019391489039
377,19,5,1,0,1,Went today to Panda Express (4-21-20). Was happy to see ALL the employees were wearing gloves and mask - the cooks and the cashiers. Thank you for taking this seriously. Not all fast food places are doing this. Good job Panda Express.,Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2020,went today panda express ( 4-21-20 ) . happi see employe wear glove mask - cook cashier . thank take serious . fast food place . good job panda express .,,,,,0.5811372838301089,0.008225785193313368,0.008280809048351965,0.16603360740879727,0.2363225145194286
378,20,1,1,0,0,"So you have to pay extra for the honey walnut shrimp, which is fine because it's good.  Tonight I only got 4 measly pieces.  I also order Beijing beef and got some disgusting looking chicken dish.  Great service!",Panda Express,Vancouver,WA,98683,45.6177531,-122.4766141,57,1,"Chinese, Fast Food, Restaurants",True,True,True,True,False,1,'quiet','casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2019,"pay extra honey walnut shrimp , fine 's good . tonight got 4 measli piec . also order beij beef got disgust look chicken dish . great servic !",,,,,0.14181156444350895,0.008771578109434672,0.00883177068723216,0.8317596901811524,0.008825396578671957
