,Unnamed: 0,stars,useful,funny,cool,text,name,city,state,postal_code,latitude,longitude,review_count,is_open,categories,OutdoorSeating,RestaurantsDelivery,RestaurantsPriceRange2,BikeParking,BusinessParking,NoiseLevel,RestaurantsGoodForGroups,RestaurantsTakeOut,Alcohol,HasTV,WiFi,GoodForKids,RestaurantsReservations,Caters,RestaurantsAttire,year,preparedText,BusinessAcceptsCreditCards,Ambience,DriveThru,GoodForMeal,RestaurantsTableService,Topic0,Topic1,Topic2,Topic3,Topic4
10,0,5,0,0,0,"I'm a frequent customer for lunch, it's busy but the employees are fast and courteous so the wait is worth it! Love the SUB OF THE DAY deals and of course the fresh baked cookies! The bread is fresh as well as the meat cheese and toppings ingredients. It's a clean atmosphere to eat in and feels safe. They serve coffee and tea along with soft drinks and besides needing bigger bag of chips I'd say give this place a try! You won't regret it",Subway,Atlanta,GA,30309,33.78647995,-84.3847466,7,1,"Restaurants, Fast Food, Sandwiches",False,False,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'quiet',True,True,u'none',True,'free',True,False,False,u'casual',2016,"'m frequent custom lunch , 's busi employe fast courteou wait worth ! love sub day deal cours fresh bake cooki ! bread fresh well meat chees top ingredi . 's clean atmospher eat feel safe . serv coffe tea along soft drink besid need bigger bag chip 'd say give place tri ! wo n't regret",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}",,0.004429695699336081,0.0042869006069847825,0.004391094211149789,0.9826122031104214,0.004280106372107984
11,1,4,1,1,1,"This is my favorite subway these days.

 Favorite subway status often switches every so often, but I'm hoping this one will remain up to par. 

LOCATION:
It's technically off 14th street. Located next to the Four Seasons in an office building. The intersection is 14th x Crescent. It's directly across the way from Article 14. 

FOOD:
For me, when it comes to subway its all about freshness. How soft and fresh is your bread? Are your spinach leaves nice green and lush, lol? It's also about having all items in stock-- if I come to you near close will you still have m chocolate chip cookies, soft and gewy ready to go? And for the most part this location scores high. 

SERVICE:
Service is always pretty nice. 

ETC: 
The only thing I don't like about this subway is that it closes earlier than the ones around it. However, I know that they do cater mostly to the many many many businesses in the area.",Subway,Atlanta,GA,30309,33.78647995,-84.3847466,7,1,"Restaurants, Fast Food, Sandwiches",False,False,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'quiet',True,True,u'none',True,'free',True,False,False,u'casual',2014,"favorit subway day . favorit subway statu often switch everi often , 'm hope one remain par . locat : 's technic 14th street . locat next four season offic build . intersect 14th x crescent . 's directli across way articl 14. food : , come subway fresh . soft fresh bread ? spinach leav nice green lush , lol ? 's also item stock -- come near close still chocol chip cooki , soft gewi readi go ? part locat score high . servic : servic alway pretti nice . etc : thing n't like subway close earlier one around . howev , know cater mostli mani mani mani busi area .",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}",,0.002458413540069322,0.03497986686814572,0.07690065341881863,0.8832725545103263,0.002388511662640036
12,2,4,2,0,1,"Over a year later and this is still one of my favorite subways. 

They're clean, they're neat, they're nice, and their food is beautifully fresh 98% of the time. 

Thanks and please stay this way :)",Subway,Atlanta,GA,30309,33.78647995,-84.3847466,7,1,"Restaurants, Fast Food, Sandwiches",False,False,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'quiet',True,True,u'none',True,'free',True,False,False,u'casual',2015,"year later still one favorit subway . 're clean , 're neat , 're nice , food beauti fresh 98 % time . thank pleas stay way : )",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}",,0.21324469162931592,0.12788962004618604,0.009346759971167698,0.6402901973569641,0.009228730996366187
13,3,4,0,0,0,Clean fast and good quality food. It gets very busy at lunch but they get you threw. Not much table space but lots of people take it to go anyway.,Subway,Atlanta,GA,30309,33.78647995,-84.3847466,7,1,"Restaurants, Fast Food, Sandwiches",False,False,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'quiet',True,True,u'none',True,'free',True,False,False,u'casual',2013,clean fast good qualiti food . get busi lunch get threw . much tabl space lot peopl take go anyway .,True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}",,0.010791508168307687,0.010600928667079087,0.010848308432287861,0.9572148690636381,0.010544385668687225
14,4,5,0,0,0,"Very friendly staff and clean restaurant, quiet at dinner.  Had no problem accommodating my request that the oven roasted chicken be heated in the microwave instead of toaster.  Will be coming here instead of ordering Jimmy John's.",Subway,Atlanta,GA,30309,33.78647995,-84.3847466,7,1,"Restaurants, Fast Food, Sandwiches",False,False,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'quiet',True,True,u'none',True,'free',True,False,False,u'casual',2018,"friendli staff clean restaur , quiet dinner . problem accommod request oven roast chicken heat microwav instead toaster . come instead order jimmi john 's .",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}",,0.00950124827041217,0.00913274184565748,0.009241452488225228,0.9119873191884018,0.06013723820730328
15,0,5,1,0,0,"I got to this location for lunch because I work nearby. There are other Subways near by, but this one is my favorite.

It's just your typical Subway, food is the same as other locations, but the staff are always super friendly! 
I feel they're understaffed quite often but the staff always have a smile on their faces and work as hard as they can.

Shout out to the employee who was working by themself last Sunday (12/30). You were killing it and my sandwich was great!",Subway,Portland,OR,97204,45.5220590792,-122.6761410531,8,0,"Financial Services, Sandwiches, Restaurants, Banks & Credit Unions, Fast Food",None,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'average',True,True,'none',True,,True,False,True,u'casual',2019,"got locat lunch work nearbi . subway near , one favorit . 's typic subway , food locat , staff alway super friendli ! feel 're understaf quit often staff alway smile face work hard . shout employe work themself last sunday ( 12/30 ) . kill sandwich great !",True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.09060038399292936,0.005110140753432948,0.18180802744986144,0.7174748932363566,0.005006554567419605
16,1,3,3,0,0,"Subway is always a good place to get a great sandwich when your low on time. Every item its fresh and fast. This location was clean and the staff was efficient at their tasks, but they speak so low I had to ask them to repeat every question. They definitely need some motivation from management to boost there self esteem so they feel confident enough to project their voices.",Subway,Portland,OR,97204,45.5220590792,-122.6761410531,8,0,"Financial Services, Sandwiches, Restaurants, Banks & Credit Unions, Fast Food",None,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'average',True,True,'none',True,,True,False,True,u'casual',2017,"subway alway good place get great sandwich low time . everi item fresh fast . locat clean staff effici task , speak low ask repeat everi question . definit need motiv manag boost self esteem feel confid enough project voic .",True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.3747169228780232,0.005469463758059803,0.3746988051013909,0.23970109283864818,0.005413715423877838
17,2,1,1,0,0,"Came in today around 1PM and got fat-shamed for ordering double meat on my italian bmt. They laughed at me, kept asking in disbelief if I was sure I wanted double meat and saying she didn't know if they had that much meat. Made me feel very uncomfortable. Will not be going back to this Subway.",Subway,Portland,OR,97204,45.5220590792,-122.6761410531,8,0,"Financial Services, Sandwiches, Restaurants, Banks & Credit Unions, Fast Food",None,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'average',True,True,'none',True,,True,False,True,u'casual',2017,"came today around 1pm got fat-sham order doubl meat italian bmt . laugh , kept ask disbelief sure want doubl meat say n't know much meat . made feel uncomfort . go back subway .",True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.20085452220796343,0.0067113238272588135,0.16142424007568826,0.624337632114071,0.006672281775018436
18,0,1,0,1,0,"The customer service has not been good on multiple occasions.  I would definitely recommend going to one of the many other Subways in the area.

For examples, I went one day when they had mold in the ice machine (so much it was coming out with the ice), and when asked to get money back for drink that I had paid for, I was declined.  And another day, they cut a ""6 inch"" loaf of bread that was much less than half, and when asked if they could give me another instead, I was told no, and when I asked for some sort of compensation or discount, I was rudely told no by the gentleman in charge and dismissed.",Subway,Austin,TX,78705,30.2916524,-97.7345304,16,0,"Sandwiches, Restaurants, Fast Food",True,False,1,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',False,u'no',True,False,False,u'casual',2012,"custom servic good multipl occas . would definit recommend go one mani subway area . exampl , went one day mold ice machin ( much come ice ) , ask get money back drink paid , declin . anoth day , cut `` 6 inch '' loaf bread much less half , ask could give anoth instead , told , ask sort compens discount , rude told gentleman charg dismiss .",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,,,0.5242378307605708,0.0037199355148167823,0.189093957892198,0.26033102183052625,0.022617254001888232
19,1,1,1,5,1,"I'll admit that this review isn't necessarily specific to this Subway location, it's more of an attack on your personal character if you choose to eat at Subway as opposed to any other sandwich shop in the universe.

There is really no justifiable reason for eating at Subway if you live in Austin, TX.  Austin's hardly a sandwich mecca, but there are several places I would recommend off the top of my head for a superior sandwich:

1) Fricano's Deli.
2) Thundercloud Subs.
3) Hog Island.
4) Anywhere, anywhere, anywhere, anywhere, ever.

Seriously, people.  There are no valid reasons to choose Subway over another sandwich establishment.  You know precisely what you're getting at Subway, and you know it isn't really very good; why are you content to live a mediocre life?  Do you feel like you don't deserve any better?  Well, you do, friend.  Come try a sandwich at a little place I like to call ""Anywhere Else That Makes a Sandwich.""  We'll leave the light on for you.",Subway,Austin,TX,78705,30.2916524,-97.7345304,16,0,"Sandwiches, Restaurants, Fast Food",True,False,1,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',False,u'no',True,False,False,u'casual',2011,"'ll admit review n't necessarili specif subway locat , 's attack person charact choos eat subway oppos sandwich shop univers . realli justifi reason eat subway live austin , tx . austin 's hardli sandwich mecca , sever place would recommend top head superior sandwich : 1 ) fricano 's deli . 2 ) thundercloud sub . 3 ) hog island . 4 ) anywher , anywher , anywher , anywher , ever . serious , peopl . valid reason choos subway anoth sandwich establish . know precis 're get subway , know n't realli good ; content live mediocr life ? feel like n't deserv better ? well , , friend . come tri sandwich littl place like call `` anywher els make sandwich . '' 'll leav light .",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,,,0.031778708327268756,0.04490164569454515,0.10486780371790286,0.8161969818100192,0.0022548604502640947
20,2,5,0,0,0,"I do not understand why, of all the Subways, this one has such negative reviews.

The sandwiches at this Subway are consistently made better than any other Subway I've regularly patronized in Austin as well as Dallas.  Their vegetables consistently seem to be a higher quality than I've come to expect.
They have Hot Sauce (not salsa; generic spicy, I think its close to buffalo sauce) as well!


To the reviews below:  who the hell cares if the people serving your food are not smiling?  It's a sandwich.  You're at Subway.  It's not fine dining.

This Subway is the best one I've found in Austin.

Note:  I know Subway isn't exactly a 5-star foodie bastion.  This rating comes from the high quality compared to other subways.",Subway,Austin,TX,78705,30.2916524,-97.7345304,16,0,"Sandwiches, Restaurants, Fast Food",True,False,1,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',False,u'no',True,False,False,u'casual',2011,"understand , subway , one neg review . sandwich subway consist made better subway 've regularli patron austin well dalla . veget consist seem higher qualiti 've come expect . hot sauc ( salsa ; gener spici , think close buffalo sauc ) well ! review : hell care peopl serv food smile ? 's sandwich . 're subway . 's fine dine . subway best one 've found austin . note : know subway n't exactli 5-star foodi bastion . rate come high qualiti compar subway .",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,,,0.0030608926311858605,0.0030356501975026704,0.0030493800295808356,0.9708866539662274,0.019967423175503166
21,3,5,0,0,0,"Great place to eat fresh when I'm working in that area. 
Always happy people and very funny sometimes  I stop by the second week of 2017 I was greeting by Ramon witch he look serious but he is very nice guy he take my order on a very professional manner and them the cashier Brenda was really sweet girl very respect and friendly I can wait to see all the others subway employees like this guys it must be also so brenda and Ramon you are the best keep it up 


Please excuse my bad typing",Subway,Austin,TX,78705,30.2916524,-97.7345304,16,0,"Sandwiches, Restaurants, Fast Food",True,False,1,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",u'average',True,True,u'none',False,u'no',True,False,False,u'casual',2017,great place eat fresh 'm work area . alway happi peopl funni sometim stop second week 2017 greet ramon witch look seriou nice guy take order profession manner cashier brenda realli sweet girl respect friendli wait see other subway employe like guy must also brenda ramon best keep pleas excus bad type,True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,,,0.4704601028769267,0.004107659586567117,0.08526076174264793,0.4360546167865146,0.00411685900734375
